PARTNUMBER	ALTPARTNUMBER	DESCRIPTION1	DESCRIPTION2	STOCKONHAND	ADD_TO_STOCKONHAND	MINORDERQTY	MINSTOCK	MAXSTOCK	DAYSPCT	SEASONAL	SEASONSTART_MM	SEASONSTART_DD	SEASONEND_MM	SEASONEND_DD	SUPPLIER_NUMBER1	INVSUP_PARTNUMBER1	SUPPLIER_NUMBER2	INVSUP_PARTNUMBER2	SUPPLIERRATIO	BROKENCARTONCODE	UNITCOST	MKTCOST	PLVL_PRICE1	PLVL_REFMARGIN1	PLVL_ROUNDINGID1	PLVL_QTY2	PLVL_PRICE2	PLVL_REFMARGIN2	PLVL_ROUNDINGID2	PLVL_QTY3	PLVL_PRICE3	PLVL_REFMARGIN3	PLVL_ROUNDINGID3	PLVL_QTY4	PLVL_PRICE4	PLVL_REFMARGIN4	PLVL_ROUNDINGID4	CLASSID1	SUBCLASSID1	CLASSID2	SUBCLASSID2	CLASSID3	SUBCLASSID3	PART_MESSAGE	LOCATIONID	DEPTID	UOMID	WEIGHT	CORECHARGE	MFGPARTNUMBER	BINTAGCOUNT	PRINTBINTAGLATER	ORIGINDATE	TAXABLE	TAXCODE	CONSUMERUNITQTY	CONSUMERUNITTEXT	BRANDNAME	HISTORY_52WEEK	DELETED	ITEMTAGREQUIRED	EXT_SYNC	NETPRICE	CLASSNAME1	SUBCLASSNAME1	UNITOFMEASURENAME	DEPARTMENTNAME	IMAGE_ID	MARGIN1	MARGIN2	MARGIN3	MARGIN4	WEEK_CURRENT	WEEK_1	WEEK_2	WEEK_3	WEEK_4	WEEK_5	WEEK_6	WEEK_7	WEEK_8	WEEK_9	WEEK_10	WEEK_11	WEEK_12	WEEK_13	WEEK_14	WEEK_15	WEEK_16	WEEK_17	WEEK_18	WEEK_19	WEEK_20	WEEK_21	WEEK_22	WEEK_23	WEEK_24	WEEK_25	WEEK_26	WEEK_27	WEEK_28	WEEK_29	WEEK_30	WEEK_31	WEEK_32	WEEK_33	WEEK_34	WEEK_35	WEEK_36	WEEK_37	WEEK_38	WEEK_39	WEEK_40	WEEK_41	WEEK_42	WEEK_43	WEEK_44	WEEK_45	WEEK_46	WEEK_47	WEEK_48	WEEK_49	WEEK_50	WEEK_51	WEEK_52	WEEK_53	WEEK_54	WEEK_55	WEEK_56	WEEK_57	WEEK_58	WEEK_59	WEEK_60	WEEK_61	WEEK_62	WEEK_63	WEEK_64	WEEK_65	WEEK_66	WEEK_67	WEEK_68	WEEK_69	WEEK_70	WEEK_71	WEEK_72	WEEK_73	WEEK_74	WEEK_75	WEEK_76	WEEK_77	WEEK_78	WEEK_79	WEEK_80	WEEK_81	WEEK_82	WEEK_83	WEEK_84	WEEK_85	WEEK_86	WEEK_87	WEEK_88	WEEK_89	WEEK_90	WEEK_91	WEEK_92	WEEK_93	WEEK_94	WEEK_95	WEEK_96	WEEK_97	WEEK_98	WEEK_99	WEEK_100	WEEK_101	WEEK_102	WEEK_103	WEEK_104
1463298	082901257486	C+K EXT PP1 FLT MDTN GL		0	0	4	0	999	100	0	  	  	  	  	10				0.25		19.91	19.91	33.99	0	2													1162	-1	-1	-1	-1	-1		-1	14	2	0	0	106A320-6	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						41.4																																																																																																												
1463389	082901257493	C+K EXT FLT TNT BS NB 1G		0	0	0	0	999	100	0	  	  	  	  	10	1463389			0.25		19.06	19.06	36.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	106A340-6	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						48.5																																																																																																												
1463421	082901257509	C+K EXT SAT DW  1GAL		0	0	0	0	999	100	0	  	  	  	  	10	1463421			0.25		5.58	5.58	39.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	108A100-6	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						86																																																																																																												
1463439	082901257516	C+K EXT SAT ULT WHT  1GA	 DISCONTINUED FOR 1020179	0	0	0	0	999	100	0	  	  	  	  	10	1463439			1		24.47	24.47	39.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	11.89999962	0	108A310-6	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						38.8																																																																																																												
1463447		C+K EXT PP1 SAT MDTN GL		0	0	4	0	999	100	0	  	  	  	  	10				0.25		21.55	21.55	36.99	0	2													1162	-1	-1	-1	-1	-1		-1	14	2	0	0	108A320-6	1	0	17-Apr-2018 00:00:00	1		1	EA			0	0	0	0						41.7																																																																																																												
1463488	082901257530	C+K EXT SAT  NB 1GAL	 DISCONTINUED FOR 1020183	0	0	0	0	999	100	0	  	  	  	  	10	1463488			1		21.09	21.49	39.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	9.100000381	0	108A340-6	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						47.3																																																																																																												
1463496	082901257547	C+K INT FLT DW  5GAL	 DISCONTINUED FOR 1020404	0	0	0	0	999	100	0	  	  	  	  	10	1463496			1		80.05	81.57	139.99	0	2													162	16	-1	-1	-1	-1		-1	14	2	65.09999847	0	124M100-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						42.8																																																																																																												
1463512	082901257554	C+K INT FLT TS UWB 5GAL		0	0	1	0	999	100	0	  	  	  	  	10	1463512			1		80.05	80.05	139.99	0	2													162	16	-1	-1	-1	-1		-1	14	2	0	0	124M310-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						42.8																																																																																																												
1463520	082901257561	C+K INT FLT TS MT BS 5GA		0	0	1	0	999	100	0	  	  	  	  	10	1463520			1		73.35	73.35	124.99	0	2													162	16	-1	-1	-1	-1		-1	14	2	0	0	124M320-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						41.3																																																																																																												
1463538	082901257578	C+K FLT EN  NB 5GAL		0	0	1	0	999	100	0	  	  	  	  	10	1463538			1		67.66	67.66	139.99	0	2													162	16	-1	-1	-1	-1		-1	14	2	0	0	124M340-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						51.7																																																																																																												
1464148	082901258452	C+K INT PP1 FLT CEIL GL		0	0	4	0	999	100	0	  	  	  	  	10	1464148			0.25		15.72	15.72	29.99	0	2													162	16	-1	-1	-1	-1		-1	14	2	0	0	124A129-6	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						47.6																																																																																																												
1464163	082901258469	C+K INT PP1 FLT CEIL QT	 DISCONTINUED FOR 1020392	0	0	0	0	999	100	0	  	  	  	  	10	1464163			1		6.01	6.64	13.99	0	2													162	16	-1	-1	-1	-1		-1	14	2	3.299999952	0	124A129-2	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						57																																																																																																												
1464171	082901258476	C+K INT PP1 FLT CEIL 5G	 DISCONTINUED FOR 1020405	0	0	0	0	999	100	0	  	  	  	  	10	1464171			1		80.05	81.57	139.99	0	2													162	16	-1	-1	-1	-1		-1	14	2	62.59999847	0	124M129-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						42.8																																																																																																												
1464221	082901258483	C+K EXT FLT DW  1QT		0	0	0	0	999	100	0	  	  	  	  	10	1464221			0.25		8.11	8.11	19.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	106A100-2	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						59.4																																																																																																												
1464239	082901258490	C+K EXT FLT ULT WHT 1QT		0	0	0	0	999	100	0	  	  	  	  	10	1464239			0.25		2.03	2.03	19.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	106A310-2	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						89.8																																																																																																												
1464247	082901258506	C+K EXT PP1 FLT MDTN QT		0	0	0	0	999	100	0	  	  	  	  	10				0.25		1.99	1.99	13.99	0	2													1162	-1	-1	-1	-1	-1		-1	14	2	0	0	106A320-2	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						85.8																																																																																																												
1464262	082901258520	C+K EXT FLT TNT BS NB 1Q		0	0	0	0	999	100	0	  	  	  	  	10	1464262			0.25		7.33	7.33	19.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	106A340-2	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						63.3																																																																																																												
1464288	082901258544	C+K FLT DW  5GAL	 DISCONTINUED FOR 1020165	0	0	0	0	999	100	0	  	  	  	  	10	1464288			1		101.47	101.47	164.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	60.20000076	0	106M100-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						38.5																																																																																																												
1464296	082901258551	C+K EXT FLT UWB  5GAL	 DISCONTINUED FOR 1020166	0	0	0	0	999	100	0	  	  	  	  	10	1464296			1		101.47	103.4	164.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	60.79999924	0	106M310-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						38.5																																																																																																												
1464312	082901258568	C+K EXT PP1 FLT MDTN 5G		0	0	1	0	999	100	0	  	  	  	  	10				1		88	88	154.99	0	2													1162	-1	-1	-1	-1	-1		-1	14	2	0	0	106M320-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						43.2																																																																																																												
1464346	082901258575	C+K EXT FLT  NB 5GAL		0	0	1	0	999	100	0	  	  	  	  	10	1464346			1		82.37	82.37	164.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	106M340-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						50.1																																																																																																												
1464353	082901258582	C+K EXT SAT DW  1QT		0	0	4	0	999	100	0	  	  	  	  	10	1464353			1		9.76	9.76	19.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	3.099999905	0	108A100-2	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						51.2																																																																																																												
1464403	082901258599	C+K EXT SAT ULT WHT  1QT		0	0	0	0	999	100	0	  	  	  	  	10	1464403			0.25		9.76	9.76	19.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	108A310-2	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						51.2																																																																																																												
1464445	082901258629	SAT NB HS&TRM PNT 1QT.		0	0	0	0	999	100	0	  	  	  	  	10	1464445			0.25		8.596	8.596	19.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	108A340-2	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						57																																																																																																												
1464452	082901258643	C+K EXT SAT DW  5GAL	 DISCONTINUED FOR 1020195	0	0	0	0	999	100	0	  	  	  	  	10	1464452			1		110.23	112.32	179.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	57.59999847	0	108M100-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						38.8																																																																																																												
1464460	082901258667	C+K EXT SAT ULT WHT  5GA		0	0	0	0	999	100	0	  	  	  	  	10	1464460			1		112.32	112.32	179.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	108M310-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						37.6																																																																																																												
1464502	082901258735	C+K EXT SAT  NB 5GAL		0	0	1	0	999	100	0	  	  	  	  	10	1464502			1		90.74	90.74	179.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	108M340-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						49.6																																																																																																												
1464544	082901258742	C+K EXT SG DW  1GAL		0	0	0	0	999	100	0	  	  	  	  	10	1464544			0.25		5.9	5.9	41.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	109A100-6	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						85.9																																																																																																												
1464551	082901258759	C+K EXT SG ULT WHT  1GAL	 DISCONTINUED FOR 1020233	0	0	0	0	999	100	0	  	  	  	  	10	1464551			1		23.28	25.75	41.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	11.39999962	0	109A310-6	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						44.6																																																																																																												
1464593		C+K EXT PP1 SG MDTN GL		0	0	4	0	999	100	0	  	  	  	  	10				0.25		22.75	22.75	36.99	0	2													1162	-1	-1	-1	-1	-1		-1	14	2	0	0	109A320-6	1	0	12-Apr-2019 00:00:00	1		1	EA			0	0	0	0						38.5																																																																																																												
1464601	082901258803	C+K EXT SG  NB 1GAL		0	0	0	0	999	100	0	  	  	  	  	10	1464601			0.25		20.63	20.63	41.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	109A340-6	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						50.9																																																																																																												
1464619	082901258810	C+K EXT SG DW  1QT		0	0	0	0	999	100	0	  	  	  	  	10	1464619			0.25		9.46	9.46	21.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	109A100-2	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						57																																																																																																												
1464627	082901258827	C+K EXT SG  UWB 1QT		0	0	0	0	999	100	0	  	  	  	  	10	1464627			0.25		10.47	10.47	21.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	109A310-2	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						52.4																																																																																																												
1464635	082901258834	C+K EXT PP1 SG MDTN QT		0	0	0	0	999	100	0	  	  	  	  	10				0.25		9.27	9.27	19.99	0	2													1162	-1	-1	-1	-1	-1		-1	14	2	0	0	109A320-2	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						53.6																																																																																																												
1464643	082901258841	C+K EXT SG  NB 1QT	 DISCONTINUED FOR 1020241	0	0	0	0	999	100	0	  	  	  	  	10	1464643			1		9.43	9.43	21.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	2.299999952	0	109A340-2	1	0	19-Oct-2011 00:00:00	1		1	EA			0	0	0	0						57.1																																																																																																												
1464668	082901258858	C+K EXT SG DW  5GAL		0	0	1	0	999	100	0	  	  	  	  	10	1464668			1		115.6	115.6	184.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	109M100-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						37.5																																																																																																												
1464676	082901258865	C+K EXT SG TNT BS UWB 5G		0	0	1	0	999	100	0	  	  	  	  	10	1464676			1		115.6	115.6	184.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	109M310-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						37.5																																																																																																												
1464684	082901258872	C+K EXT PP1 SG MDBS 5G		0	0	1	0	999	100	0	  	  	  	  	10				1		77.44	77.44	169.99	0	2													1162	-1	-1	-1	-1	-1		-1	14	2	0	0	109M320-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						54.4																																																																																																												
1464692	082901258889	C+K EXT SG TNT BS NB 5GA	 DISCONTINUED FOR 1020272	0	0	0	0	999	100	0	  	  	  	  	10	1464692			1		97.2	99.05	184.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	42.20000076	0	109M340-8	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						47.5																																																																																																												
1464759	082901258896	C+K EXT SG SPK BLK  1GAL		0	0	2	0	999	100	0	  	  	  	  	10	1464759			0.5		25.27	25.27	41.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	0	0	109A105-1	1	0	12-Apr-2019 00:00:00	1		1	EA			0	0	0	0						39.8																																																																																																												
1464817	737025003425	CLEANER HRDWD F&S 36OZ	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	1464817			1		3.77	3.77	9.99	0	2													104	4	-1	-1	-1	-1		-1	10	2	2.599999905	0	WM760059001	1	0	12-Dec-2019 00:00:00	1		1	EA			0	0	0	0						62.3																																																																																																												
1464825	737025003418	CLEANER HRDWD F&S 160OZ	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	1464825			1		11.82	11.82	24.99	0	2													104	4	-1	-1	-1	-1		-1	10	1	11.10000038	0	WM760056001	1	0	12-Jan-2018 00:00:00	1		1	EA			0	0	0	0						52.7																																																																																																												
1464866	042224001302	MAGNETIC BRUSH CLIP		0	0	0	0	999	100	0	  	  	  	  	10	1464866			1		1.555	2	4.99	0	2													136	5	-1	-1	-1	-1		-1	14	2	0.100000001	0	130	1	0	13-Jun-2013 00:00:00	1		1	EA	FOAM PRO		0	0	0	0						68.8																																																																																						1			1																			
1464973	031525120102	CAULK EXACT COLOR 9.5 OZ		0	0	0	0	999	100	0	  	  	  	  	10	1464973	18094		1		7.88	8.24	16.99	0	2													128	4	-1	-1	-1	-1		-1	14	325	0.899999976	0	12030	1	0	11-Aug-2016 00:00:00	1		9.5	OZ	EXACT COLOR		0	0	0	0						53.6																																																																																																												
1465129	019800702328	WIPES WINDEX 28 CT	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	1465129			1		2.65	2.7	4.59	0	2													105	6	-1	-1	-1	-1		-1	10	9	0.5	0	70232	1	0	06-Feb-2014 00:00:00	1		28	EA	WINDEX		0	0	0	0						42.3																																																																																																												
1465137	010273520150	WOOD FINISH CEDAR 1GAL		0	0	0	2	999	100	0	  	  	  	  	10				1		17.74	20.77	29.99	0	2													194	1	-1	-1	-1	-1		-1	14	1	9.199999809	0	FLD520-1	1	0	28-Oct-2008 00:00:00	1		128	OZ	FLOOD		0	0	0	0						40.8																																																																																																												
1465152	010273521157	WOOD CWF-UV RDWD 1G		0	0	0	0	999	100	0	  	  	  	  	10		18094		1		22.5	20.77	29.99	0	2													194	1	-1	-1	-1	-1		-1	14	2	9.199999809	0	FLD521-1	1	0	20-Aug-2015 00:00:00	1		128	OZ	FLOOD		0	0	0	0						25																																																																																																												
1465244	652455200209	COMPOSITE DECK SPOT RMVR	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	1465244			1		7.01	8.96	19.99	0	2													187	6	-1	-1	-1	-1		-1	14	2	2.299999952	0	PNRDK32OZ	1	0	27-Jul-2017 00:00:00	1		32	OZ	POUR-N-RESTORE		0	0	0	0						64.9																																																																																																												
1465608	027426110090	BLEND FIL PENCIL NO.9		1	0	1	0	999	100	0	  	  	  	  	10	1465608			1		2.18	2.18	7.99	0	2													156	3	-1	-1	-1	-1		710	14	1	0.100000001	0	110096666	1	0	20-Feb-2013 00:00:00	1		1	EA	MINWAX	1	0	0	0	0						72.7																											1																																																					1	1																											
1465665	716341401078	"PNTBRSH CLEARCUT 1.5"""		3	0	1	0	999	100	0	  	  	  	  	10	1465665			1		6.78	6.76	13.99	0	2													131	9	-1	-1	-1	-1		510	14	211	0.100000001	0	144080115	1	0	20-Feb-2013 00:00:00	1		1	EA	PURDY	5	0	0	0	0						51.5															1		1									1																								1				1						1										1				1											1							1	1				1			1				1			1	
1465673	716341005665	"PAINT ROLLER FRM PLST 9"""		4	0	1	0	999	100	0	  	  	  	  	10	1465673			1		8.3	8.29	15.99	0	2													171	10	-1	-1	-1	-1		510	14	1	0.600000024	0	14A751129	1	0	20-Feb-2013 00:00:00	1		1	EA	PURDY	11	0	0	0	0						48.1							1			2								2		1															2						1			1				1																	1			1							1							1									1		1										1					
1465681	716341005689	"ROLLER FRAME ADJ 12""-18"""		0	0	0	0	999	100	0	  	  	  	  	10				1		18.5	21.28	31.99	0	2													171	10	-1	-1	-1	-1		-1	14	1	0.800000012	0	14A753018	1	0	02-Sep-2021 00:00:00	1		1	EA	PURDY		0		0							42.2																																																																																																												
1465699	716341402914	ROLLR CVR GE 6.5X1/2 2PK	CLOSEOUT: CHECK AVAILABILITY	0	0	1	0	999	100	0	  	  	  	  	10	1465699			1		2.99	3.67	7.99	0	2													171	4	-1	-1	-1	-1		-1	14	108	0.100000001	0	140605063	1	0	12-Feb-2019 00:00:00	1		1	EA	PURDY		0	0	0	0						62.6																																																																																																												
1465707	716341402938	ROLLR CVR GE 6.5X3/4 2PK	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10				1		3	3.69	6.99	0	2													171	4	-1	-1	-1	-1		-1	14	9	0.100000001	0	140605065	1	0	12-Feb-2019 00:00:00	1		1	EA	PURDY		0	0	0	0						57.1																																																																																																												
1465749	020066187514	SPRYPNT 2X GLS SAGE 12OZ		2	0	1	0	999	100	0	  	  	  	  	10	1465749			1		3.88	3.88	7.99	0	2													163	1	-1	-1	-1	-1		410	14	1	1	0	249094	1	0	12-Mar-2019 00:00:00	1		12	OZ	RUST-OLEUM	5	0	0	0	0						51.4									1											1				1								1																				1						1			1					-1	1																																								1	
1465772	856955000714	AMES SUPER PRIMER 5G	CLOSEOUT: CHECK AVAILABILITY	0	0	1	0	999	100	0	  	  	  	  	10	1465772			1		141.71	164.24	189.99	0	2													198	1	-1	-1	-1	-1		-1	14	2	45.20000076	0	SP5	1	0	11-Jul-2011 00:00:00	1		640	OZ	AMES		0	0	0	0						25.4																																																																																																												
1465830	737025004149	MOP HARDWOOD FL - MOTION	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	1465830			1		31.36	31.36	49.99	0	2													104	1	-1	-1	-1	-1		-1	10	2	6	0	WM710013405	1	0	14-Jan-2020 00:00:00	1		1	EA			0	0	0	0						37.3																																																																																																												
1465921	082901258971	C+K SG FR  1GAL	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	1465921			1		25.27	25.27	39.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	9.699999809	0	109A110-1	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						36.8																																																																																																												
1465939	082901258995	C+K EXT PP1 SG SHGRN GL	ITEM CANCELLED BY ACE	0	0	0	0	999	100	0	  	  	  	  	10	1465939			1		24.68	24.68	37.99	0	2													162	17	-1	-1	-1	-1		-1	14	2	10	0	109A114-1	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						35																																																																																																												
1465947	082901259008	C+K EXT PP1 SG ESBRN GL		0	0	2	0	999	100	0	  	  	  	  	10				0.5		24.68	24.68	37.99	0	2													1162	-1	-1	-1	-1	-1		-1	14	2	0	0	109A123-1	1	0	13-Feb-2019 00:00:00	1		1	EA			0	0	0	0						35																																																																																																												
1465954	023906084165	ADVANCE INT HG 1X 1G		1	0	4	0	999	100	0	  	  	  	  	10		17		1		39.88	46.44	84.99	0	3													161	13	-1	-1	-1	-1		570	14	1	11.60000038	0	N7941X-001	1	0	17-Oct-2021 00:00:00	1		128	OZ	BENJAMIN MOORE		0		0							53.1																																																										1																																																		
1466002	023906049225	ADVANCE INT SAT WHT QT		1	0	4	0	999	100	0	  	  	  	  	10		17		1		16.59	19.32	34.99	0	3													161	13	-1	-1	-1	-1		570	14	1	3.099999905	0	079201-004	1	0	04-Nov-2021 00:00:00	1		32	OZ	BENJAMIN MOORE	1	0		0							52.6																		1																																																																						1																				
1466028	023906049218	ADVANCE INT SAT WHT 1G		3	0	4	0	999	100	0	  	  	  	  	10		17		1		47.13	48.31	84.99	0	3													161	13	-1	-1	-1	-1		570	14	1	11.80000019	0	079201-001	1	0	09-Oct-2021 00:00:00	1		128	OZ	BENJAMIN MOORE	2	0		0							44.5																1								1																																							1																										1																1			
